#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,last,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,car,class
,,0,,,2024-07-14T19:22:45.652Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.652Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:45.652Z,1296,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.652Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.652Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.652Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.652Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.652Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.702Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.702Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.752Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.752Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.752Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:45.752Z,1302,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.752Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.752Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.752Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.752Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.752Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.802Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.802Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.852Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.852Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.852Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:45.852Z,1302,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.852Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.852Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.852Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.852Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.852Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.902Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.902Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.952Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.952Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:45.952Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:45.952Z,1298,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.952Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.952Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.952Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.952Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:45.952Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.002Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.002Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.052Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.052Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.052Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.052Z,1374,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.052Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.052Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.052Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.052Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.052Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.102Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.102Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.152Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.152Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.152Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.152Z,1376,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.152Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.152Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.152Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.152Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.152Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.202Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.202Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.252Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.252Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.252Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.252Z,1376,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.252Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.252Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.252Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.252Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.252Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.302Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.302Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.338Z,46,Second,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:22:46.338Z,22,Minute,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:22:46.338Z,2,Hour,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:22:46.338Z,15,Day,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:22:46.338Z,7,Month,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:22:46.338Z,24,Year,MEMORATOR,Brightside,RTCTimestamp
,,0,,,2024-07-14T19:22:46.352Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.352Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.352Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.352Z,1377,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.352Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.352Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.352Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.352Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.352Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.402Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.402Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.452Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.452Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.452Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.452Z,1377,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.452Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.452Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.452Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.452Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.452Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.502Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.502Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.552Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.552Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.552Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.552Z,1301,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.552Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.552Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.552Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.552Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.552Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.602Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.602Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.652Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.652Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.652Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.652Z,1294,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.652Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.652Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.652Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.652Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.652Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.702Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.702Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.752Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.752Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.752Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.752Z,1300,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.752Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.752Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.752Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.752Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.752Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.802Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.802Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.852Z,0.0,MotorVelocity,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.852Z,0.0,MotorCurrent,MCB,Brightside,PercentageOfMaxCurrent
,,0,,,2024-07-14T19:22:46.852Z,3,DriveState,MCB,Brightside,MCBDriveState
,,0,,,2024-07-14T19:22:46.852Z,1302,ThrottleADCReading,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.852Z,0,PedalADCOutOfRange,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.852Z,1,RegenEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.852Z,0,CruiseControlEnabled,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.852Z,0,MechBrakePressed,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.852Z,1,MDICommFault,MCB,Brightside,MCBDiagnostics
,,0,,,2024-07-14T19:22:46.877Z,0,SlaveBoardComm,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,BMSSelfTest,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,OverTemp,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,UnderVoltage,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,OverVoltage,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,IsoLost,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,ChargeOvercurrent,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,VoltOutofRange,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,TempOutofRange,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,PackBalancingActive,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,LLIMActive,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,HLIMActive,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,ChargeOverTemp,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,LowVoltage,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,HighVoltage,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,LowTemp,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,HighTemp,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,0,RequestRegenOff,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.877Z,1,NoECUCurrentMessage,BMS,Brightside,Faults
,,0,,,2024-07-14T19:22:46.878Z,121.80555555828401,TotalPackVoltage,BMS,Brightside,VoltageSummary
,,0,,,2024-07-14T19:22:46.878Z,3.7647058823040003,VoltageofLeast,BMS,Brightside,VoltageSummary
,,0,,,2024-07-14T19:22:46.878Z,18,IndexofLowestModule,BMS,Brightside,VoltageSummary
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,VoltageofHighest,BMS,Brightside,VoltageSummary
,,0,,,2024-07-14T19:22:46.878Z,2,IndexofHighestModule,BMS,Brightside,VoltageSummary
,,0,,,2024-07-14T19:22:46.878Z,100,SOC,BMS,Brightside,PackHealth
,,0,,,2024-07-14T19:22:46.878Z,0,DepthofDischarge,BMS,Brightside,PackHealth
,,0,,,2024-07-14T19:22:46.878Z,11264,Capacity,BMS,Brightside,PackHealth
,,0,,,2024-07-14T19:22:46.878Z,0,b0x00,BMS,Brightside,PackHealth
,,0,,,2024-07-14T19:22:46.878Z,0,SOH,BMS,Brightside,PackHealth
,,0,,,2024-07-14T19:22:46.878Z,31,AverageTemp,BMS,Brightside,TempSummary
,,0,,,2024-07-14T19:22:46.878Z,0,MinTemp,BMS,Brightside,TempSummary
,,0,,,2024-07-14T19:22:46.878Z,0,IndexofLowestTemp,BMS,Brightside,TempSummary
,,0,,,2024-07-14T19:22:46.878Z,-1,MaxTemp,BMS,Brightside,TempSummary
,,0,,,2024-07-14T19:22:46.878Z,0,IndexofHighestTemp,BMS,Brightside,TempSummary
,,0,,,2024-07-14T19:22:46.878Z,0,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage1,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage2,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage3,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage4,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,1,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage5,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage6,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage7,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage8,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,2,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage9,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage10,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage11,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.878Z,3.803921568578,Voltage12,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage13,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage14,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage15,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage16,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,4,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.7647058823040003,Voltage17,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.7647058823040003,Voltage18,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.7647058823040003,Voltage19,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.7647058823040003,Voltage20,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,5,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage21,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage22,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage23,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage24,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,6,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage25,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage26,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage27,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage28,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,7,MultiplexingBits,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage29,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage30,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage31,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.879Z,3.803921568578,Voltage32,BMS,Brightside,ModuleVoltages
,,0,,,2024-07-14T19:22:46.880Z,0,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp1,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp2,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp3,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp4,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,1,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp5,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp6,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp7,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp8,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,2,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp9,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp10,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp11,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp12,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,3,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp13,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp14,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp15,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp16,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,4,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp17,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp18,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp19,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,30,Temp20,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,5,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp21,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp22,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,32,Temp23,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.880Z,31,Temp24,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,6,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,31,Temp25,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,32,Temp26,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,31,Temp27,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,31,Temp28,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,7,MultiplexingBits,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,31,Temp29,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,30,Temp30,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,32,Temp31,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,31,Temp32,BMS,Brightside,ModuleTemps
,,0,,,2024-07-14T19:22:46.881Z,0,MultiplexingBits,BMS,Brightside,ModuleStatuses
,,0,,,2024-07-14T19:22:46.881Z,0,Module1,BMS,Brightside,ModuleStatuses
,,0,,,2024-07-14T19:22:46.881Z,0,Module2,BMS,Brightside,ModuleStatuses
,,0,,,2024-07-14T19:22:46.881Z,0,Module3,BMS,Brightside,ModuleStatuses
,,0,,,2024-07-14T19:22:46.881Z,0,Module4,BMS,Brightside,ModuleStatuses
